Time,CPU Usage (%),Memory Usage (MB),Free Memory (MB)
176.1101129,0.0,488075264,25786445824
176.1952036,0.0,488075264,25786294272
176.2209636,0.0,488075264,25782460416
176.2357279,0.0,488075264,25782370304
176.2516106,0.0,488075264,25777143808
176.2677432,0.0,488075264,25778929664
176.2821212,0.0,488075264,25779159040
176.2982387,0.0,488075264,25776377856
176.3135476,0.0,488075264,25774911488
176.3281195,0.0,488075264,25773707264
176.3444492,0.0,488079360,25772711936
176.3593984,0.0,488079360,25771589632
176.3741183,0.0,488079360,25770790912
176.3898382,0.0,488079360,25768824832
176.4056404,104.2,488079360,25768161280
176.4216647,0.0,488083456,25767677952
176.4384057,0.0,488087552,25766887424
176.4538883,0.0,488087552,25766584320
176.4686725,0.0,488087552,25765957632
176.484206,0.0,488087552,25765523456
176.5002005,0.0,488087552,25764622336
176.5169559,0.0,488087552,25764339712
176.5320079,0.0,488091648,25763926016
176.5480018,97.7,488095744,25761886208
176.5622607,0.0,488095744,25761693696
176.5800162,0.0,488095744,25761390592
176.5927555,0.0,488095744,25759895552
176.6115598,0.0,488099840,25759690752
176.624505,0.0,488099840,25758892032
176.6391659,0.0,488099840,25757917184
176.6547306,0.0,488103936,25757229056
176.6775874,195.3,488140800,25757216768
176.70644,252.0,488202240,25757077504
176.721202,293.0,488202240,25757073408
176.7513599,151.2,488226816,25773907968
176.7648383,97.7,488226816,25773875200
176.7790342,0.0,488230912,25773867008
176.7950885,97.7,490123264,25773858816
176.8099668,104.2,490127360,25773846528
176.8288345,195.3,491458560,25773813760
176.8409216,97.7,491560960,25773752320
176.8561446,104.2,492048384,25773621248
176.8725318,97.7,492072960,25773596672
176.88748,97.7,492126208,25773588480
176.9034553,104.2,492126208,25773588480
176.9194631,97.7,492126208,25773572096
176.9358664,104.2,492150784,25773527040
176.9518357,0.0,492625920,25771380736
176.9674888,0.0,492630016,25772986368
176.9836574,104.2,492630016,25772969984
176.9998651,97.7,494460928,25771319296
177.0153411,0.0,495484928,25770426368
177.0313845,0.0,495484928,25769250816
177.046278,97.7,495489024,25769312256
177.0623891,0.0,495489024,25769308160
177.0783746,0.0,495489024,25765416960
177.0940504,195.3,495894528,25761886208
177.1235805,201.6,496566272,25759526912
177.1735121,66.5,496803840,25759526912
177.1898942,208.3,497836032,25759506432
177.2053914,293.0,499531776,25759420416
177.2223456,97.7,499073024,25758998528
177.2371906,208.3,499466240,25758355456
177.253267,195.3,499712000,25756598272
177.2692325,488.3,501145600,25757298688
177.2859607,0.0,501817344,25759412224
177.3004629,97.7,499097600,25760309248
177.3163921,104.2,499159040,25759920128
177.3319401,0.0,499159040,25764966400
177.3487538,0.0,499159040,25765879808
177.3633339,0.0,499159040,25765879808
177.3786361,0.0,499159040,25760079872
177.3941905,97.7,499159040,25760116736
177.41018,0.0,499159040,25759883264
177.4248492,0.0,499302400,25760632832
177.4409172,104.2,499916800,25759354880
177.4559761,97.7,499265536,25758629888
177.471869,0.0,499265536,25758543872
177.4874235,0.0,499265536,25757577216
177.5034477,97.7,499855360,25757495296
177.5193925,97.7,499265536,25756827648
177.5354055,104.2,499245056,25763201024
177.5514809,0.0,499245056,25763303424
177.5682843,104.2,499249152,25763815424
177.5828364,0.0,499249152,25761603584
177.5978391,0.0,499249152,25757167616
177.6136274,0.0,499249152,25757167616
177.6299484,0.0,499249152,25757294592
177.645905,0.0,499253248,25760804864
177.6617952,0.0,499253248,25760825344
177.6776973,0.0,499253248,25760841728
177.694243,0.0,499253248,25760915456
177.7093034,0.0,499253248,25754247168
177.7251984,50.4,499257344,25754251264
177.741151,0.0,499257344,25754308608
177.7561422,0.0,499257344,25754329088
177.771221,0.0,499257344,25754324992
177.7867306,104.2,499261440,25754324992
177.8028007,0.0,499261440,25754296320
177.8187377,0.0,499261440,25754271744
177.8338557,0.0,499261440,25754247168
177.8497814,0.0,499261440,25754222592
177.8648081,0.0,499261440,25754255360
177.880413,0.0,499261440,25754234880
177.8974735,0.0,499261440,25754206208
177.9124814,0.0,499261440,25754173440
177.9277405,0.0,499265536,25754173440
177.943369,0.0,499265536,25754173440
177.9584018,0.0,499265536,25754144768
177.9743341,0.0,499265536,25754124288
177.9900143,0.0,499265536,25754087424
178.0048947,0.0,499265536,25754058752
178.0199202,0.0,499265536,25754025984
178.0360056,0.0,499265536,25754005504
178.051993,97.7,499265536,25753972736
178.0670986,0.0,499265536,25753944064
178.0820779,0.0,499265536,25753919488
178.0981855,0.0,499265536,25753825280
178.1678119,0.0,499265536,25752784896
178.1935877,104.2,499265536,25748746240
178.209608,0.0,499273728,25744474112
178.2246765,0.0,499273728,25742360576
178.2396944,0.0,499273728,25742086144
178.2546603,0.0,499273728,25741926400
178.2699021,0.0,499273728,25745313792
178.2854458,0.0,499273728,25744699392
178.3002946,0.0,499273728,25750716416
178.3152299,0.0,499273728,25750683648
178.3303113,0.0,499273728,25747116032
178.3463184,0.0,499273728,25746661376
178.3634283,0.0,499273728,25746616320
178.3806691,0.0,499273728,25745838080
178.396766,0.0,499273728,25745190912
178.4099641,0.0,499273728,25745092608
178.426032,97.7,499273728,25745076224
178.4419441,0.0,499286016,25745002496
178.4578454,0.0,499286016,25744363520
178.4729831,0.0,499286016,25750962176
178.4885329,0.0,499286016,25750962176
178.5044755,0.0,499294208,25750945792
178.5204409,0.0,499294208,25750921216
178.5355005,0.0,499294208,25750884352
178.5514888,0.0,499294208,25750863872
178.5675408,0.0,499294208,25750847488
178.5831871,0.0,499302400,25750638592
178.6010849,0.0,499302400,25749250048
178.6249345,0.0,499302400,25749196800
178.645484,0.0,499302400,25749184512
178.6616266,0.0,499302400,25749123072
178.6789007,0.0,499306496,25749233664
178.6928829,0.0,499306496,25751851008
178.7069561,0.0,499306496,25752850432
178.7226548,0.0,499306496,25752821760
178.7376457,0.0,499331072,25752805376
178.7536065,0.0,499331072,25752784896
178.7696227,0.0,499331072,25752805376
178.7851457,104.2,499331072,25752780800
178.8012159,0.0,499331072,25752952832
178.8162198,0.0,499331072,25752928256
178.8321315,97.7,499339264,25752891392
178.8473029,0.0,499339264,25752870912
178.8625498,0.0,499339264,25752846336
178.878312,0.0,499339264,25752879104
178.8937651,97.7,499339264,25752952832
178.9097791,0.0,499339264,25753071616
178.9257602,0.0,499339264,25753083904
178.940842,0.0,499339264,25753059328
178.9557943,0.0,499339264,25753096192
178.9711579,0.0,499339264,25753096192
178.9865387,0.0,499339264,25753092096
179.0025399,0.0,499339264,25757597696
179.0185231,0.0,499339264,25757593600
179.034469,0.0,499339264,25757593600
179.0505288,0.0,499339264,25757585408
179.0666002,104.2,499339264,25757581312
179.0822448,0.0,499339264,25757577216
179.0973523,97.7,499339264,25757577216
179.1729039,20.0,499347456,25757532160
179.191634,0.0,499347456,25757515776
179.2074578,0.0,499351552,25757499392
179.2234925,0.0,499351552,25757483008
179.2395449,0.0,499351552,25757458432
179.2545155,0.0,499351552,25763725312
179.2705076,0.0,499351552,25763708928
179.2863134,0.0,499351552,25763688448
179.3011689,0.0,499351552,25763659776
179.3160759,0.0,499351552,25763631104
179.3320536,0.0,499351552,25763598336
179.3480687,0.0,499351552,25763631104
179.3640478,0.0,499351552,25763614720
179.3790994,0.0,499351552,25763590144
179.395016,0.0,499355648,25763573760
179.41084,0.0,499355648,25763545088
179.4265908,0.0,499355648,25763581952
179.4425337,0.0,499355648,25763549184
179.457575,0.0,499355648,25763598336
179.4740526,0.0,499355648,25763336192
179.4888987,0.0,499355648,25763340288
179.5049415,0.0,499355648,25763307520
179.5209654,97.7,499355648,25763299328
179.5369221,0.0,499355648,25763262464
179.5529745,97.7,499355648,25763233792
179.5689084,0.0,499355648,25763201024
179.584576,0.0,499355648,25763172352
179.6005306,0.0,499359744,25760120832
179.6164889,0.0,499359744,25760096256
179.6314891,0.0,499359744,25760075776
179.6464838,0.0,499359744,25760059392
179.662463,0.0,499363840,25760059392
179.6777253,97.7,499363840,25760018432
179.6927708,0.0,499363840,25759993856
179.7075858,0.0,499363840,25760071680
179.7226044,0.0,499363840,25760038912
179.7375879,0.0,499363840,25760010240
179.7537594,0.0,499363840,25759973376
179.7686348,0.0,499363840,25759965184
179.7840381,104.2,499363840,25759916032
179.7999982,97.7,499363840,25760210944
179.8150394,0.0,499900416,25760178176
179.8300519,0.0,500428800,25760161792
179.8452773,97.7,499388416,25760395264
179.861239,0.0,499388416,25760358400
179.8772819,0.0,499388416,25760301056
179.8925586,0.0,499392512,25760276480
179.9075509,0.0,499392512,25760243712
179.9225937,0.0,499392512,25760497664
179.9375429,0.0,499392512,25760473088
179.9535765,0.0,499392512,25760444416
179.9686044,0.0,499392512,25760407552
179.9840162,0.0,499392512,25760391168
179.9995096,0.0,499392512,25760391168
180.0151816,0.0,499392512,25760362496
180.0312496,0.0,499392512,25760325632
180.0464452,0.0,499392512,25760301056
180.061194,0.0,499392512,25760272384
180.0761907,0.0,499392512,25760243712
180.0916694,0.0,499392512,25760210944
180.107738,104.2,499392512,25760190464
180.1768897,0.0,499392512,25758822400
180.2022904,0.0,499396608,25757540352
180.2176023,0.0,499396608,25757528064
180.2332225,0.0,499396608,25764896768
180.2493563,0.0,499396608,25764876288
180.2653519,0.0,499396608,25764864000
180.2812126,0.0,499400704,25764843520
180.2971965,0.0,499400704,25764818944
180.3128635,0.0,499400704,25764802560
180.329029,0.0,499400704,25764798464
180.3448294,0.0,499400704,25767682048
180.360072,104.2,499400704,25767649280
180.3758426,0.0,499400704,25767714816
180.3915355,0.0,499400704,25767772160
180.4075353,0.0,499400704,25762136064
180.4224123,97.7,499408896,25757966336
180.437472,0.0,499412992,25757470720
180.4534469,0.0,499412992,25757388800
180.4689405,195.3,499417088,25753399296
180.4844999,0.0,499417088,25751863296
180.5002271,0.0,499417088,25752236032
180.5194152,0.0,499417088,25677242368
180.5314051,0.0,499417088,25672556544
180.547012,97.7,499417088,25668329472
180.5628662,104.2,499417088,25731112960
180.5777291,97.7,499417088,25726763008
180.593283,97.7,499417088,25726386176
180.610429,0.0,499417088,25725485056
180.6239713,97.7,499421184,25720627200
180.6386487,0.0,499421184,25720700928
180.6545396,0.0,499421184,25725779968
180.6702412,0.0,499421184,25726189568
180.6894143,104.2,499421184,25726119936
180.7001921,97.7,499421184,25726128128
180.7229278,0.0,499421184,25730416640
180.7517052,50.4,499965952,25729417216
180.7807495,100.8,499974144,25728876544
180.7939386,97.7,500613120,25727672320
180.8095418,104.2,500625408,25721233408
180.8250788,0.0,500625408,25715859456
180.8407588,97.7,499445760,25715490816
180.855746,0.0,499453952,25715150848
180.8707687,0.0,499453952,25714380800
180.8864411,97.7,499453952,25714032640
180.9023949,0.0,499453952,25713111040
180.9184898,0.0,499453952,25711927296
180.9343235,0.0,499453952,25710481408
180.9503738,0.0,499453952,25709416448
180.9663378,97.7,499453952,25708273664
180.9818782,0.0,499453952,25706901504
180.9978089,0.0,499453952,25705783296
181.0128862,0.0,499453952,25704546304
181.0288429,0.0,499453952,25702703104
181.0474651,0.0,499453952,25701056512
181.0609204,0.0,499453952,25700106240
181.076914,0.0,499453952,25699045376
181.0925176,97.7,499453952,25698271232
181.1089572,0.0,499453952,25697173504
181.1981136,0.0,499453952,25691262976
181.2180421,0.0,499453952,25688526848
181.2338472,0.0,499453952,25687248896
181.2489341,97.7,499453952,25687437312
181.2649665,0.0,499453952,25685794816
181.2799713,0.0,499453952,25680101376
181.2957095,0.0,499453952,25677258752
181.3120423,0.0,499453952,25676308480
181.3276325,0.0,499453952,25675038720
181.3435866,0.0,499453952,25673011200
181.3595126,0.0,499453952,25670995968
181.3764484,0.0,499453952,25669472256
181.3907573,0.0,499453952,25668067328
181.4058338,0.0,499453952,25666629632
181.4218263,0.0,499453952,25664413696
181.4377665,0.0,499453952,25663434752
181.4540009,0.0,499453952,25652994048
181.4700032,0.0,499453952,25652326400
181.4855455,0.0,499453952,25651064832
181.5012812,0.0,499453952,25650581504
181.5174065,97.7,499453952,25649774592
181.5333498,0.0,499453952,25649278976
181.5493068,0.0,499453952,25647607808
181.5653511,0.0,499453952,25646571520
181.5814046,0.0,499453952,25646473216
181.5972641,0.0,499453952,25645125632
181.611884,0.0,499453952,25642663936
181.6282638,0.0,499453952,25648766976
181.6435229,0.0,499453952,25648611328
181.660289,0.0,499453952,25648316416
181.6757404,0.0,499453952,25648160768
181.6906421,0.0,499453952,25648136192
181.7091418,0.0,499453952,25664581632
181.7228092,0.0,499453952,25695584256
181.7373815,0.0,499453952,25695571968
181.7524734,0.0,499453952,25695547392
181.7674146,0.0,499453952,25695567872
181.7829476,0.0,499453952,25695506432
181.798972,0.0,499453952,25695477760
181.8146688,0.0,499453952,25695461376
181.8299144,0.0,499453952,25695428608
181.8460713,0.0,499453952,25695412224
181.8624669,0.0,499453952,25695399936
181.8783165,0.0,499453952,25695375360
181.8934774,0.0,499458048,25695346688
181.9095345,0.0,499458048,25695309824
181.9254176,0.0,499458048,25695285248
181.9414809,0.0,499458048,25695252480
181.9575097,97.7,499458048,25695236096
181.9736676,0.0,499458048,25695215616
181.9890444,0.0,499458048,25695211520
182.0050986,0.0,499458048,25695195136
182.0210419,0.0,499458048,25695170560
182.0361456,0.0,499458048,25695154176
182.0513603,0.0,499458048,25695457280
182.0669649,0.0,499458048,25695457280
182.0831811,0.0,499458048,25695432704
182.0991666,0.0,499458048,25695469568
182.164883,0.0,499458048,25695444992
182.1783872,0.0,499458048,25695481856
182.1937463,0.0,499458048,25695514624
182.2096485,0.0,499458048,25695494144
182.2247184,0.0,498925568,25695621120
182.2408239,0.0,473931776,25719525376
182.255784,0.0,473931776,25719640064
182.2718639,97.7,473931776,25719685120
182.2872108,0.0,473931776,25718665216
182.3033049,0.0,473931776,25719087104
182.3194128,0.0,473931776,25719078912
182.3352129,0.0,473931776,25719095296
182.3502631,0.0,473931776,25718820864
182.3662923,0.0,473931776,25719132160
182.3822812,0.0,473931776,25719001088
182.3974466,0.0,473931776,25718976512
182.4137886,0.0,473931776,25718951936
182.4285117,0.0,473931776,25719029760
182.4447996,0.0,473931776,25719001088
182.4605642,0.0,473931776,25718976512
182.4754022,0.0,473931776,25718943744
182.4909512,0.0,473931776,25718919168
182.5069172,0.0,473931776,25718886400
182.522885,0.0,473931776,25718870016
182.5388689,0.0,473931776,25718841344
182.5548658,0.0,473931776,25718816768
182.5699639,0.0,473931776,25718816768
182.5854957,0.0,473931776,25718796288
182.6015957,0.0,473931776,25718607872
182.6175265,0.0,473931776,25703178240
182.6335207,0.0,473931776,25703145472
182.6495143,0.0,473931776,25703104512
182.6656881,0.0,473931776,25703084032
182.6814316,0.0,473931776,25703075840
182.6974526,0.0,473931776,25703092224
182.7146524,0.0,473931776,25703256064
182.7288717,0.0,473931776,25703247872
182.7455004,0.0,473931776,25703227392
182.7610746,0.0,473931776,25703206912
182.7773048,0.0,473931776,25703178240
182.7924235,0.0,473931776,25703153664
182.8084868,0.0,473931776,25703948288
182.8244758,0.0,473931776,25703927808
182.8394561,0.0,473931776,25703899136
182.8555025,104.2,473931776,25703878656
182.8714739,0.0,473931776,25703854080
182.8864937,0.0,473931776,25703825408
182.9025266,0.0,473989120,25703976960
182.9186201,0.0,473989120,25703948288
182.9335644,0.0,473989120,25703923712
182.9495391,0.0,473989120,25703911424
182.9645765,0.0,473989120,25704132608
182.9805294,0.0,473989120,25704095744
182.9967367,0.0,473989120,25704067072
183.0126826,0.0,473989120,25703972864
183.0280889,0.0,473989120,25703960576
183.0439294,0.0,473989120,25703936000
183.0599358,0.0,473989120,25703899136
183.0757673,0.0,473989120,25703890944
183.0912121,0.0,473989120,25707933696
183.1069452,0.0,473989120,25707921408
183.1717835,0.0,473989120,25707896832
183.1853352,0.0,473989120,25707982848
183.2013898,0.0,473989120,25707966464
183.2173886,0.0,473989120,25707950080
183.2333155,0.0,473989120,25707925504
183.2483407,0.0,473989120,25708171264
183.2643824,0.0,473989120,25708171264
183.2806023,0.0,473989120,25708269568
183.2958998,0.0,473989120,25708257280
183.3119711,0.0,473989120,25708253184
183.3272603,0.0,473989120,25708273664
183.3432261,0.0,473989120,25706868736
183.3589245,0.0,473989120,25708658688
183.3748283,0.0,473989120,25708707840
183.3904857,0.0,473989120,25708691456
183.4064016,0.0,473989120,25708855296
183.4224561,0.0,473989120,25708855296
183.4383913,0.0,473989120,25708826624
183.4534284,0.0,473989120,25708797952
183.4694575,0.0,473989120,25708769280
183.4850852,0.0,473989120,25708732416
183.5010827,0.0,473989120,25708703744
183.5160837,0.0,473989120,25708679168
183.5310502,104.2,473989120,25708654592
183.5460612,0.0,473989120,25708625920
183.5620601,0.0,473989120,25708597248
183.5774913,0.0,473989120,25708572672
183.5933064,0.0,473989120,25708560384
183.6087397,0.0,473989120,25708560384
183.6247027,0.0,473989120,25706635264
183.6407286,0.0,473989120,25706606592
183.6597065,0.0,473989120,25706565632
183.6730388,0.0,473989120,25706553344
183.6881957,0.0,473989120,25706536960
183.7038537,0.0,473989120,25706930176
183.7182708,0.0,473989120,25706901504
183.734295,0.0,473989120,25706881024
183.7492256,0.0,473989120,25706852352
183.764399,0.0,473989120,25706827776
183.7803508,0.0,473989120,25706799104
183.795954,0.0,473989120,25706770432
183.8118353,0.0,473989120,25706741760
183.828138,0.0,473989120,25706946560
183.8444277,0.0,473989120,25707532288
183.860821,0.0,473989120,25707499520
183.8759966,0.0,473989120,25707474944
183.8915624,0.0,473989120,25707438080
183.9075276,0.0,473989120,25707393024
183.9235057,97.7,473989120,25707364352
183.9395051,0.0,473989120,25707339776
183.9556433,0.0,473989120,25707315200
183.9706352,0.0,473989120,25707282432
183.9861381,0.0,473989120,25707241472
184.0021443,0.0,473989120,25707253760
184.0180991,0.0,473989120,25707233280
184.0341311,0.0,473989120,25707204608
184.0492042,0.0,473989120,25707229184
184.0641044,0.0,473989120,25707200512
184.0800731,0.0,473989120,25707175936
184.095753,0.0,473989120,25707147264
184.1674922,0.0,473989120,25707094016
184.1907128,0.0,473989120,25707094016
184.2066557,0.0,473989120,25707069440
184.2227193,0.0,473989120,25707044864
184.2387371,0.0,473989120,25707208704
184.2536937,0.0,473989120,25716416512
184.2696826,0.0,473989120,25716391936
184.2853371,0.0,473989120,25716547584
184.3002973,0.0,473989120,25716670464
184.3153337,0.0,473989120,25716625408
184.3313054,0.0,473989120,25716613120
184.3463318,0.0,473989120,25716596736
184.36229,0.0,473989120,25716580352
184.3777352,0.0,473989120,25716580352
184.3929932,0.0,473989120,25716551680
184.4088195,0.0,473989120,25716568064
184.4249093,0.0,473989120,25716736000
184.4398378,0.0,473989120,25716736000
184.4558897,0.0,473989120,25720602624
184.4709319,0.0,473989120,25720578048
184.4864724,0.0,473989120,25720541184
184.5031847,0.0,473989120,25720524800
184.5184718,0.0,473989120,25720500224
184.5334597,0.0,473989120,25720475648
184.5495768,0.0,473989120,25720451072
184.5645169,0.0,473989120,25720426496
184.5795329,0.0,473989120,25720401920
184.5950837,0.0,473989120,25720377344
184.6111394,0.0,473989120,25720344576
184.6265619,0.0,473989120,25719029760
184.6417537,97.7,473989120,25719029760
184.6577464,0.0,473989120,25719398400
184.67449,0.0,473989120,25719439360
184.6892573,0.0,473989120,25719439360
184.7052393,0.0,473989120,25719435264
184.7203191,0.0,473989120,25719431168
184.7363222,0.0,473989120,25719406592
184.7523013,0.0,473989120,25719382016
184.7672786,0.0,473989120,25719353344
184.7822911,0.0,473989120,25719324672
184.7977974,0.0,473989120,25720315904
184.8128167,0.0,473989120,25718464512
184.8285088,0.0,473989120,25718439936
184.8443372,0.0,473989120,25720037376
184.8620502,0.0,473989120,25719738368
184.8759536,0.0,473989120,25719709696
184.8913301,0.0,473989120,25719771136
184.9074139,0.0,473989120,25719771136
184.9223383,0.0,473989120,25719746560
184.9374335,0.0,473989120,25719709696
184.9533513,0.0,473989120,25719681024
184.9684273,0.0,473989120,25719656448
184.9843346,0.0,476626944,25720045568
184.9999174,97.7,476856320,25720025088
185.0150606,0.0,476856320,25720004608
185.0299233,0.0,476856320,25720045568
185.0452902,0.0,476856320,25720020992
185.0611432,0.0,476856320,25719996416
185.0771917,0.0,476856320,25719980032
185.0926286,0.0,476856320,25719947264
185.1085292,0.0,476856320,25719922688
185.1713476,0.0,476856320,25719902208
185.1878262,0.0,476856320,25719894016
185.2033562,0.0,476856320,25720766464
185.2193948,0.0,476856320,25720750080
185.2353464,0.0,476856320,25720758272
185.2505356,0.0,476860416,25720733696
185.265434,0.0,476860416,25720709120
185.2814361,0.0,476860416,25720684544
185.2969622,97.7,478015488,25720668160
185.3129544,104.2,480337920,25720758272
185.3281985,97.7,482402304,25720745984
185.3440722,0.0,483127296,25720725504
185.3599646,104.2,483893248,25720717312
185.3760109,97.7,487329792,25718333440
185.391121,97.7,487337984,25719939072
185.4061988,104.2,489062400,25718304768
185.4222063,97.7,490045440,25710833664
185.4381573,104.2,490192896,25710346240
185.4531644,0.0,490586112,25708326912
185.4681645,0.0,490631168,25707683840
185.4832584,104.2,490676224,25707663360
185.498882,0.0,490688512,25707573248
185.5139013,0.0,490688512,25707495424
185.5298167,0.0,490688512,25707417600
185.545013,0.0,490688512,25707397120
185.5609744,0.0,490688512,25707327488
185.5770582,0.0,490688512,25707245568
185.5924106,0.0,490688512,25706930176
185.6084443,0.0,490688512,25706905600
185.6243337,0.0,490688512,25705185280
185.6393924,0.0,490688512,25705168896
185.6553833,0.0,490688512,25705156608
185.6712933,0.0,490688512,25705070592
185.6870594,0.0,490688512,25705103360
185.7016089,0.0,490688512,25705091072
185.7171879,0.0,490688512,25705091072
185.7330084,0.0,490688512,25705000960
185.7489318,0.0,490692608,25705095168
185.7640954,0.0,490692608,25705074688
185.7800475,0.0,490692608,25705054208
185.7954648,0.0,490692608,25705099264
185.8108923,0.0,490692608,25708326912
185.826765,0.0,490692608,25708298240
185.842592,0.0,490692608,25708273664
185.8586005,0.0,490692608,25708257280
185.8745123,0.0,490692608,25708228608
185.8901262,0.0,490692608,25708204032
185.9061434,0.0,490692608,25708175360
185.9212315,0.0,490692608,25708142592
185.9371745,0.0,490692608,25708056576
185.952125,0.0,490692608,25707962368
185.9681216,0.0,490692608,25707933696
185.9831171,0.0,490692608,25707909120
185.9987786,0.0,490692608,25707884544
186.013724,0.0,490692608,25707859968
186.0289306,0.0,490692608,25707831296
186.0447734,0.0,490692608,25707802624
186.0601464,0.0,490692608,25707773952
186.0760607,0.0,490692608,25707745280
186.0913588,0.0,490692608,25707716608
186.1072846,0.0,490692608,25707692032
186.1804853,0.0,490692608,25707642880
186.2008674,0.0,490692608,25707618304
186.2168586,0.0,490692608,25707589632
186.2323643,0.0,490692608,25707577344
186.2482378,0.0,490692608,25704120320
186.2632353,0.0,490692608,25703997440
186.2782124,0.0,490692608,25699028992
186.2943381,0.0,490692608,25698525184
186.3100794,0.0,490692608,25697959936
186.3260108,0.0,490692608,25697787904
186.3417656,0.0,490692608,25697759232
186.3577369,0.0,490692608,25697726464
186.373734,0.0,490692608,25697685504
186.3892816,0.0,490692608,25697312768
186.4053975,0.0,490692608,25696198656
186.4212786,0.0,490692608,25695518720
186.4375167,0.0,490692608,25694150656
186.4532404,0.0,490692608,25692868608
186.4692754,0.0,490692608,25692676096
186.4853458,0.0,490692608,25692446720
186.5010791,0.0,490692608,25691525120
186.5169535,0.0,490692608,25691484160
186.5318768,0.0,490692608,25691381760
186.5479241,0.0,490692608,25691271168
186.5628722,104.2,490692608,25691217920
186.5789273,0.0,490692608,25691193344
186.5947049,0.0,490684416,25691176960
186.6102714,0.0,490684416,25713238016
186.625067,0.0,490684416,25713221632
186.6400158,0.0,490684416,25699794944
186.6550989,0.0,490684416,25699758080
186.670384,0.0,490684416,25699741696
186.6851134,0.0,490684416,25699729408
186.7005796,0.0,490684416,25700204544
186.7156026,0.0,490684416,25700179968
186.7316661,0.0,490684416,25700163584
