Time,CPU Usage (%),Memory Usage (MB),Free Memory (MB)
1449.6187567,0.0,507445248,26156105728
1449.6348022,0.0,507445248,26156138496
1449.6504382,0.0,507445248,26156105728
1449.6655577,0.0,507445248,26156081152
1449.6814409,0.0,507445248,26156048384
1449.6974016,0.0,507445248,26156023808
1449.7125579,0.0,507445248,26156023808
1449.7287883,0.0,507445248,26153103360
1449.744163,0.0,507445248,26153197568
1449.7591969,0.0,507445248,26153168896
1449.7740469,0.0,507445248,26153144320
1449.7902116,0.0,507445248,26153115648
1449.806067,0.0,507445248,26153095168
1449.8211748,0.0,507445248,26153062400
1449.8370855,0.0,507445248,26153037824
1449.8526291,0.0,507445248,26153009152
1449.8686332,0.0,507445248,26152980480
1449.8846133,0.0,507445248,26153099264
1449.8998634,0.0,507445248,26156933120
1449.9159343,0.0,507445248,26156900352
1449.9318643,0.0,507445248,26156871680
1449.9474329,0.0,507445248,26156843008
1449.9634351,0.0,507445248,26156843008
1449.9784273,0.0,507445248,26156814336
1449.9935653,0.0,507445248,26156785664
1450.0095883,0.0,507445248,26156761088
1450.0253996,0.0,507445248,26156732416
1450.0405301,0.0,507445248,26156683264
1450.0559142,0.0,507445248,26156662784
1450.0710813,0.0,507445248,26156638208
1450.0869686,0.0,507445248,26156638208
1450.1027604,0.0,507445248,26156609536
1450.1615815,0.0,507445248,26156630016
1450.1804351,50.4,507445248,26156601344
1450.1952957,0.0,507445248,26156580864
1450.2104989,0.0,507445248,26156548096
1450.2265804,0.0,507445248,26156523520
1450.2423463,0.0,507445248,26155958272
1450.2580705,0.0,507445248,26156101632
1450.2739055,0.0,507445248,26152198144
1450.2899259,0.0,507445248,26143825920
1450.3059877,0.0,507445248,26139611136
1450.3209857,0.0,507445248,26143584256
1450.335977,0.0,507445248,26143674368
1450.3506558,0.0,507445248,26148220928
1450.3666273,0.0,507445248,26150428672
1450.3817204,0.0,507445248,26156384256
1450.3976359,0.0,507445248,26156253184
1450.4136128,0.0,507445248,26151460864
1450.4296247,0.0,507445248,26151219200
1450.4450936,0.0,507445248,26150322176
1450.4606179,0.0,507445248,26149642240
1450.4763566,0.0,507445248,26148818944
1450.4914204,0.0,507445248,26148732928
1450.5072583,0.0,507445248,26148540416
1450.523293,0.0,507445248,26147643392
1450.5394072,0.0,507445248,26155122688
1450.5554775,0.0,507445248,26155016192
1450.5709125,0.0,507445248,26154995712
1450.585947,0.0,507445248,26154926080
1450.6015162,0.0,507445248,26154926080
1450.6173232,0.0,507445248,26154897408
1450.6333166,0.0,507445248,26154868736
1450.6489646,0.0,507445248,26154844160
1450.6639565,0.0,507445248,26154328064
1450.6850478,0.0,507445248,26154528768
1450.7022566,97.7,507445248,26154487808
1450.7410672,66.5,507445248,26154512384
1450.7624267,0.0,507445248,26147405824
1450.7785173,104.2,507445248,26153656320
1450.7895675,0.0,507445248,26153644032
1450.8045864,0.0,507445248,26153865216
1450.8195344,0.0,507445248,26154086400
1450.8345265,0.0,507445248,26154041344
1450.8503017,0.0,507445248,26154012672
1450.8663021,0.0,507445248,26154283008
1450.8813247,0.0,507445248,26154258432
1450.8972698,0.0,507445248,26154217472
1450.912311,0.0,507445248,26154188800
1450.9283842,0.0,507445248,26154160128
1450.9442769,0.0,507445248,26154127360
1450.9600167,0.0,507445248,26155384832
1450.9748747,0.0,507445248,26156331008
1450.9907842,0.0,507445248,26156306432
1451.0070584,0.0,507445248,26156273664
1451.0228375,0.0,507445248,26156253184
1451.0388155,0.0,507445248,26156244992
1451.0543196,0.0,507445248,26156294144
1451.0694407,0.0,507445248,26156339200
1451.0854518,0.0,507445248,26157256704
1451.1015704,0.0,507445248,26157232128
1451.16236,0.0,507445248,26157187072
1451.1803721,50.4,507445248,26157273088
1451.1964727,0.0,507445248,26157219840
1451.212419,0.0,507445248,26157375488
1451.2284267,0.0,507445248,26157481984
1451.2443462,0.0,507445248,26157957120
1451.2591879,0.0,507445248,26161803264
1451.2748984,0.0,507445248,26161811456
1451.2909235,0.0,507445248,26161774592
1451.3070376,0.0,507445248,26161840128
1451.3229062,0.0,507445248,26166009856
1451.3379342,0.0,507445248,26165985280
1451.3536122,0.0,507445248,26165952512
1451.3696507,0.0,507445248,26165936128
1451.3856256,0.0,507445248,26165907456
1451.4015822,0.0,507445248,26166038528
1451.4166032,0.0,507445248,26166009856
1451.4326717,0.0,507445248,26165985280
1451.4482811,0.0,507445248,26166030336
1451.4643001,0.0,507445248,26165997568
1451.4802881,0.0,507445248,26165964800
1451.4962777,0.0,507445248,26165936128
1451.5122178,0.0,507445248,26165895168
1451.5283291,0.0,507445248,26165858304
1451.5442555,0.0,507445248,26165825536
1451.5602636,0.0,507445248,26165796864
1451.5747577,0.0,507445248,26165768192
1451.5898681,0.0,507445248,26165739520
1451.6057609,0.0,507445248,26165710848
1451.6213373,0.0,507445248,26165694464
1451.6377575,0.0,507445248,26165694464
1451.6530248,0.0,507445248,26165661696
1451.6689193,0.0,507445248,26165637120
1451.6849185,0.0,507445248,26165604352
1451.7009249,0.0,507445248,26165575680
1451.715932,0.0,507445248,26165547008
1451.7309253,0.0,507445248,26165514240
1451.7465023,0.0,507445248,26165485568
1451.7625897,0.0,507445248,26156822528
1451.7785478,0.0,507445248,26156863488
1451.7936649,0.0,507445248,26156830720
1451.8097832,0.0,507445248,26156810240
1451.8260157,0.0,507445248,26156777472
1451.841601,0.0,507445248,26156748800
1451.857094,0.0,507445248,26156724224
1451.8721781,0.0,507445248,26156699648
1451.8881709,0.0,507445248,26156670976
1451.9031237,0.0,507445248,26156761088
1451.9181258,0.0,507445248,26156732416
1451.9341902,0.0,507445248,26156933120
1451.9502151,0.0,507445248,26157285376
1451.9662551,0.0,507445248,26157256704
1451.9823016,0.0,507445248,26157318144
1451.9972118,0.0,507445248,26157342720
1452.0122193,0.0,507445248,26157318144
1452.0283446,0.0,507445248,26157289472
1452.0441872,0.0,507445248,26157264896
1452.0597366,0.0,507445248,26157252608
1452.0752949,0.0,507445248,26157338624
1452.0898022,0.0,507445248,26157305856
1452.1058081,0.0,507445248,26157285376
1452.1652636,0.0,507445248,26157256704
1452.1853861,0.0,507445248,26157248512
1452.201273,0.0,507445248,26157211648
1452.2162618,0.0,507400192,26157240320
1452.2313703,0.0,507400192,26157211648
1452.2463732,0.0,507400192,26157182976
1452.2616447,0.0,507400192,26157182976
1452.2768487,0.0,507400192,26157240320
1452.2929568,0.0,507400192,26157219840
1452.3089186,0.0,507400192,26157195264
1452.324634,0.0,507400192,26157170688
1452.3398678,0.0,507400192,26157142016
1452.3553639,0.0,507400192,26157117440
1452.3714113,0.0,507400192,26157080576
1452.3873952,0.0,507400192,26157051904
1452.4023783,0.0,507400192,26166824960
1452.4183765,0.0,507400192,26166800384
1452.434405,104.2,507400192,26166771712
1452.4499099,0.0,507400192,26166743040
1452.4659634,0.0,507400192,26166718464
1452.4819313,0.0,507400192,26166693888
1452.4969404,0.0,507449344,26166681600
1452.5120112,0.0,507449344,26166661120
1452.5280806,0.0,507449344,26166632448
1452.5432867,0.0,507449344,26166607872
1452.5585803,0.0,507449344,26166583296
1452.574564,0.0,507449344,26166562816
1452.589564,0.0,507449344,26166538240
1452.6055637,0.0,507449344,26166509568
1452.6205158,0.0,507449344,26165432320
1452.6357637,0.0,507449344,26170257408
1452.6512378,0.0,507449344,26166255616
1452.6672145,0.0,507449344,26162933760
1452.6832461,0.0,507449344,26161545216
1452.6982703,0.0,507449344,26167836672
1452.7143537,0.0,507449344,26166902784
1452.7307365,0.0,507449344,26166939648
1452.7467571,0.0,507449344,26159390720
1452.7621487,97.7,507449344,26147770368
1452.7781577,0.0,507449344,26152001536
1452.7942817,0.0,507449344,26151776256
1452.8101873,0.0,507449344,26157027328
1452.824801,0.0,507449344,26157006848
1452.840837,0.0,507449344,26165653504
1452.855925,0.0,507449344,26165669888
1452.8719979,0.0,507449344,26165710848
1452.8869812,0.0,507449344,26161831936
1452.9029791,0.0,507449344,26161799168
1452.9189945,0.0,507449344,26161197056
1452.9339665,0.0,507449344,26160713728
1452.9500399,0.0,507449344,26162368512
1452.9654947,0.0,507449344,26168905728
1452.9805227,0.0,507449344,26168946688
1452.9965022,0.0,507449344,26168909824
1453.0124858,0.0,507449344,26168885248
1453.0275995,0.0,507449344,26168860672
1453.0435832,0.0,507449344,26168840192
1453.0597697,0.0,507449344,26168864768
1453.0741203,0.0,507449344,26168975360
1453.0901905,0.0,507449344,26168995840
1453.106081,0.0,507449344,26168975360
1453.1733391,0.0,507449344,26168786944
1453.1846315,0.0,507449344,26168786944
1453.2007507,0.0,507449344,26168823808
1453.2156238,97.7,507449344,26167074816
1453.2316073,0.0,507449344,26164326400
1453.2473102,0.0,507449344,26164310016
1453.262356,0.0,507449344,26163408896
1453.2771945,0.0,507449344,26161799168
1453.2923116,0.0,507449344,26160947200
1453.3081582,0.0,507449344,26159345664
1453.3242137,0.0,507449344,26158399488
1453.3392069,0.0,507449344,26157842432
1453.3547864,0.0,507449344,26157408256
1453.3707414,0.0,507449344,26157391872
1453.3857833,0.0,507449344,26157268992
1453.4008507,0.0,507449344,26156912640
1453.4167106,0.0,507449344,26156621824
1453.4327579,0.0,507449344,26156453888
1453.4482643,0.0,507449344,26156085248
1453.4642521,0.0,507449344,26155986944
1453.4803071,0.0,507449344,26155503616
1453.4962844,0.0,507449344,26154360832
1453.5122564,0.0,507449344,26154057728
1453.5278793,104.2,507449344,26153803776
1453.543691,0.0,507449344,26152579072
1453.5605103,0.0,507449344,26152415232
1453.5746928,0.0,507449344,26152394752
1453.5896704,0.0,507449344,26152841216
1453.6047142,0.0,507449344,26174607360
1453.6206915,0.0,507449344,26174586880
1453.6358364,0.0,507449344,26174566400
1453.6512623,0.0,507449344,26174541824
1453.6673203,0.0,507449344,26174521344
1453.6822701,0.0,507449344,26174496768
1453.697278,0.0,507449344,26178662400
1453.7124975,0.0,507449344,26178633728
1453.7286801,0.0,507449344,26177290240
1453.7446244,0.0,507449344,26178703360
1453.7599078,0.0,507449344,26176417792
1453.7758152,0.0,507449344,26163519488
1453.7908771,0.0,507449344,26163503104
1453.8067765,0.0,507449344,26163466240
1453.8218358,0.0,507449344,26163441664
1453.8368468,0.0,507449344,26163412992
1453.8523745,0.0,507449344,26163384320
1453.8683909,0.0,507449344,26163351552
1453.8843473,0.0,507449344,26163322880
1453.8993521,0.0,507449344,26163294208
1453.9154152,0.0,507449344,26163265536
1453.9313919,0.0,507449344,26163232768
1453.9464775,0.0,507449344,26163208192
1453.9620808,0.0,507449344,26163179520
1453.9780417,0.0,507449344,26163306496
1453.9941474,0.0,507449344,26168901632
1454.0089746,0.0,507449344,26170142720
1454.0253742,0.0,507449344,26170114048
1454.0412138,0.0,507449344,26170249216
1454.0565269,0.0,507449344,26170236928
1454.0715351,0.0,507449344,26170331136
1454.0876053,0.0,507449344,26170302464
1454.1025324,0.0,507449344,26170286080
1454.1557274,0.0,507449344,26170388480
1454.1811178,0.0,507449344,26170355712
1454.1971064,0.0,507449344,26170355712
1454.2131688,0.0,507449344,26170355712
1454.2281791,0.0,507449344,26170355712
1454.2445943,0.0,507449344,26170355712
1454.259929,0.0,507449344,26169622528
1454.2755886,0.0,507449344,26170339328
1454.2905919,0.0,507449344,26170339328
1454.3055967,0.0,507449344,26170445824
1454.3207119,0.0,507449344,26170499072
1454.3366643,0.0,507449344,26170499072
1454.3521833,0.0,507449344,26170499072
1454.3672023,0.0,507449344,26170499072
1454.3822585,0.0,507449344,26170499072
1454.3982344,0.0,507449344,26170482688
1454.4132167,0.0,507449344,26170515456
1454.4284246,0.0,507449344,26170486784
1454.4436065,0.0,507449344,26170454016
1454.4590307,0.0,507449344,26170417152
1454.4749844,0.0,507449344,26170396672
1454.4909868,0.0,507449344,26170363904
1454.5058506,0.0,507449344,26170376192
1454.5209209,0.0,507449344,26170372096
1454.536899,0.0,507449344,26170343424
1454.5524032,0.0,507449344,26170306560
1454.5683732,0.0,507449344,26170286080
1454.5834861,0.0,507449344,26170241024
1454.5993938,0.0,507449344,26170257408
1454.6154316,0.0,507449344,26170232832
1454.6304428,0.0,507449344,26170208256
1454.6464085,0.0,507449344,26170183680
1454.6620382,0.0,507449344,26170171392
1454.6779896,0.0,507449344,26170146816
1454.6944016,0.0,507449344,26170114048
1454.7102432,0.0,507449344,26170089472
1454.7261843,0.0,507449344,26170126336
1454.7412326,0.0,507449344,26170093568
1454.7568091,0.0,507449344,26170093568
1454.7719626,0.0,507449344,26169643008
1454.7878746,0.0,507449344,26168094720
1454.8028684,0.0,507449344,26168066048
1454.8188619,0.0,507449344,26168041472
1454.8349149,0.0,507449344,26167996416
1454.8504761,0.0,507449344,26168029184
1454.866487,0.0,507449344,26168000512
1454.8814684,0.0,507449344,26167971840
1454.8974314,0.0,507449344,26167947264
1454.9134626,0.0,507449344,26167906304
1454.9284911,0.0,507449344,26167873536
1454.9446736,0.0,507449344,26167844864
1454.9604746,97.7,507449344,26167894016
1454.9762827,0.0,507449344,26167984128
1454.9925742,0.0,507449344,26167963648
1455.0080933,0.0,507449344,26167934976
1455.0230414,0.0,507449344,26167906304
1455.0390632,0.0,507449344,26167881728
1455.0547495,0.0,507449344,26167865344
1455.0705461,0.0,507449344,26167934976
1455.0865737,0.0,507449344,26167906304
1455.1025849,0.0,507449344,26167877632
1455.163973,0.0,507449344,26167840768
1455.1801665,0.0,507449344,26167836672
1455.1950989,0.0,507449344,26167836672
1455.2103686,0.0,507449344,26167836672
1455.2265925,0.0,507449344,26167758848
1455.2426701,0.0,507449344,26167738368
1455.2577072,0.0,507449344,26167734272
1455.2734956,0.0,507449344,26167742464
1455.2893813,0.0,507449344,26167803904
1455.3054233,0.0,507449344,26167803904
1455.3214117,0.0,507449344,26167799808
1455.3374009,0.0,507449344,26168045568
1455.3529363,0.0,507449344,26170621952
1455.368932,0.0,507449344,26170441728
1455.3850304,0.0,507449344,26170408960
1455.4009828,0.0,507449344,26170384384
1455.4168866,0.0,507449344,26169851904
1455.4319969,0.0,507449344,26167087104
1455.448083,0.0,507449344,26170101760
1455.463481,0.0,507449344,26170077184
1455.4795138,0.0,507449344,26170052608
1455.4945942,0.0,507449344,26170413056
1455.5108152,0.0,507449344,26170421248
1455.5267784,0.0,507449344,26170499072
1455.5431219,0.0,507449344,26170470400
1455.5581084,0.0,507449344,26170437632
1455.57415,0.0,507449344,26170413056
1455.5890812,0.0,507449344,26170388480
1455.6041028,0.0,507449344,26170363904
1455.6201102,0.0,507449344,26170335232
1455.6362322,0.0,507449344,26170306560
1455.6517806,0.0,507449344,26173050880
1455.6676997,0.0,507449344,26172993536
1455.6827501,0.0,507449344,26172948480
1455.6987569,0.0,507449344,26172915712
1455.7137657,0.0,507449344,26172887040
1455.7297426,0.0,507449344,26172858368
1455.7448111,0.0,507449344,26172833792
1455.7606937,0.0,507449344,26172813312
1455.7768665,0.0,507449344,26170388480
1455.7914043,0.0,507449344,26170445824
1455.8063609,0.0,507449344,26170429440
1455.8225089,0.0,507449344,26170392576
1455.8383926,0.0,507449344,26170368000
1455.8539013,0.0,507449344,26170343424
1455.8689465,0.0,507449344,26170605568
1455.8850268,0.0,507449344,26170572800
1455.9009393,0.0,507449344,26170544128
1455.9169458,0.0,507449344,26170519552
1455.9329489,0.0,507449344,26170486784
1455.9479971,0.0,507449344,26170454016
1455.9630592,97.7,507449344,26170486784
1455.9790686,0.0,507449344,26170482688
1455.9952027,0.0,507449344,26170630144
1456.010054,0.0,507449344,26170654720
1456.0263701,0.0,507449344,26170617856
1456.0420545,0.0,507449344,26170642432
1456.0575971,0.0,507449344,26170626048
1456.0735776,0.0,507449344,26170712064
1456.0886344,0.0,507449344,26170863616
1456.1046305,0.0,507449344,26170896384
1456.1654057,0.0,507449344,26170830848
1456.1830511,0.0,507449344,26170802176
1456.1980498,0.0,507449344,26170777600
1456.21311,0.0,507449344,26170773504
1456.2282074,0.0,507449344,26170753024
1456.2442187,0.0,507449344,26170748928
1456.2596298,0.0,507449344,26170740736
1456.2757669,0.0,507449344,26170736640
1456.2903477,0.0,507449344,26170740736
1456.3062407,0.0,507449344,26170740736
1456.3218937,0.0,507449344,26170744832
1456.3369527,0.0,507449344,26170798080
1456.3524781,0.0,507449344,26170871808
1456.3684759,0.0,507449344,26170961920
1456.384463,0.0,507449344,26170937344
1456.400575,0.0,507449344,26171518976
1456.4156267,0.0,507449344,26173743104
1456.4304952,0.0,507449344,26170720256
1456.4466363,0.0,507449344,26165231616
1456.4635389,97.7,507449344,26165153792
1456.4781739,0.0,507449344,26165141504
1456.4957343,0.0,507449344,26165125120
1456.5100417,0.0,507449344,26165112832
1456.5271083,0.0,507449344,26165096448
1456.5420858,0.0,507449344,26165063680
1456.5578362,104.2,507449344,26165133312
1456.573656,0.0,507449344,26165084160
1456.5885386,0.0,507449344,26165071872
1456.6045992,0.0,507449344,26165215232
1456.619523,0.0,507449344,26167627776
1456.634518,0.0,507449344,26168356864
1456.6511729,0.0,507449344,26169372672
1456.6661084,0.0,507449344,26169356288
1456.6810654,0.0,507449344,26169331712
1456.6969433,0.0,507449344,26171576320
1456.7111221,0.0,507449344,26173091840
1456.7275837,0.0,507449344,26173059072
1456.7432393,0.0,507449344,26173030400
1456.758764,0.0,507449344,26183081984
1456.7747702,0.0,507449344,26183065600
1456.7907593,0.0,507449344,26175979520
1456.8057648,0.0,507449344,26170789888
1456.8217835,0.0,507449344,26170789888
1456.8363419,0.0,507449344,26171027456
1456.8519728,0.0,507449344,26170994688
1456.8679921,0.0,507449344,26170970112
1456.884043,0.0,507449344,26170945536
1456.8989724,0.0,507449344,26170929152
1456.9140099,0.0,507449344,26170892288
1456.9300366,0.0,507449344,26170863616
1456.9460292,0.0,507449344,26170843136
1456.9616403,0.0,507449344,26170822656
1456.9775987,0.0,507449344,26170810368
1456.9928731,0.0,507449344,26170789888
1457.0087804,0.0,507449344,26170761216
1457.0246156,0.0,507449344,26170744832
1457.0408103,0.0,507449344,26170728448
1457.056022,0.0,507449344,26170748928
1457.0720013,0.0,507449344,26170859520
1457.0880245,0.0,507449344,26170834944
1457.1041586,0.0,507449344,26170802176
1457.1595972,0.0,507449344,26170781696
1457.1805992,0.0,507449344,26170753024
1457.1965465,0.0,507449344,26170728448
1457.2125913,0.0,507449344,26170699776
1457.2285231,0.0,507449344,26170675200
1457.2447126,0.0,507449344,26170650624
1457.2601547,0.0,507449344,26170626048
1457.2754848,0.0,507449344,26170712064
1457.2913053,0.0,507449344,26170679296
1457.3070736,0.0,507449344,26170654720
1457.3224869,0.0,507449344,26170630144
1457.3377929,0.0,507449344,26170630144
1457.3531582,0.0,507449344,26170597376
1457.3681203,0.0,507449344,26170662912
1457.3832018,0.0,507449344,26170630144
1457.3991916,0.0,507449344,26170601472
1457.4152022,0.0,507449344,26170568704
1457.4301269,0.0,507449344,26170544128
1457.4451289,0.0,507449344,26170515456
1457.4607768,0.0,507449344,26170490880
1457.4767813,0.0,507449344,26170462208
1457.4923575,0.0,507449344,26170544128
1457.5079084,0.0,507449344,26170515456
1457.5228263,0.0,507449344,26170486784
1457.5387986,0.0,507449344,26170458112
1457.5543544,0.0,507449344,26170449920
1457.5703303,0.0,507449344,26170441728
1457.5863565,0.0,507449344,26170417152
1457.6024001,104.2,507449344,26170388480
1457.6184747,0.0,507449344,26170363904
1457.6333845,0.0,507449344,26170335232
1457.6494533,0.0,507449344,26170335232
1457.6651534,0.0,507449344,26170331136
1457.6799918,0.0,507449344,26170318848
1457.6960255,0.0,507449344,26170585088
1457.7110051,0.0,507449344,26170638336
1457.7264441,0.0,507449344,26170609664
1457.7422981,0.0,507449344,26170572800
1457.7577613,0.0,507449344,26170552320
1457.7729105,0.0,507449344,26170519552
1457.7885563,0.0,507449344,26170494976
1457.8046486,0.0,507449344,26170462208
1457.819633,0.0,507449344,26170273792
1457.8355671,0.0,507449344,26169630720
1457.8506684,0.0,507449344,26169630720
1457.8662547,0.0,507449344,26169630720
1457.8811353,0.0,507449344,26169151488
1457.8970996,50.4,507449344,26166661120
1457.9121149,0.0,507449344,26169278464
1457.9282233,0.0,507449344,26169257984
1457.9435576,0.0,507449344,26167308288
1457.9588267,0.0,507449344,26169425920
1457.9751857,0.0,507449344,26169389056
1457.9907042,0.0,507449344,26169360384
1458.0058114,0.0,507449344,26169331712
1458.0216752,0.0,507449344,26169311232
1458.0369542,0.0,507449344,26169282560
1458.0525625,97.7,507449344,26169266176
1458.0683223,0.0,507449344,26169536512
1458.0833245,0.0,507449344,26173317120
1458.0992957,0.0,507449344,26173292544
1458.1600325,0.0,507449344,26173202432
1458.1788499,0.0,507449344,26173177856
1458.1948151,0.0,507449344,26173149184
1458.2108092,0.0,507449344,26172067840
1458.226234,0.0,507449344,26172121088
1458.240969,0.0,507449344,26168287232
1458.2564104,0.0,507449344,26168270848
1458.2714672,0.0,507449344,26168123392
1458.2878912,0.0,507449344,26168098816
1458.3034718,0.0,507449344,26168078336
1458.3184855,0.0,507449344,26168057856
1458.3349683,48.8,507449344,26168025088
1458.3505351,0.0,507449344,26167967744
1458.3660989,0.0,507449344,26166620160
1458.3811464,0.0,507449344,26164490240
1458.3960206,0.0,507449344,26162655232
1458.4118434,0.0,507449344,26161659904
1458.427823,0.0,507449344,26161020928
1458.4439125,0.0,507449344,26160660480
1458.4594327,0.0,507449344,26160496640
1458.4746567,0.0,507449344,26160443392
1458.4910913,0.0,507449344,26160422912
1458.5062029,0.0,507449344,26160390144
1458.5210722,0.0,507449344,26160340992
1458.5361418,0.0,507449344,26160254976
1458.5520834,0.0,507449344,26160263168
1458.5676979,0.0,507449344,26160246784
1458.5835922,0.0,507449344,26181369856
1458.5996837,0.0,507449344,26181341184
1458.6145998,0.0,507449344,26181320704
1458.6305983,97.7,507449344,26181292032
1458.6456124,0.0,507449344,26181271552
1458.6613272,0.0,507449344,26181296128
1458.676467,97.7,507449344,26181292032
1458.6924844,0.0,507449344,26181287936
1458.7071585,0.0,507449344,26181283840
1458.7223943,0.0,507449344,26181267456
1458.7382417,0.0,507449344,26181255168
1458.7539711,0.0,507449344,26181222400
1458.7698022,0.0,507449344,26181189632
1458.7848771,0.0,507449344,26181160960
1458.8007813,0.0,507449344,26181136384
1458.816946,0.0,507449344,26181095424
1458.8328343,0.0,507449344,26168909824
1458.847828,0.0,507449344,26168881152
1458.8634014,0.0,507449344,26168856576
1458.8784286,97.7,507449344,26168836096
1458.8942042,0.0,507449344,26169573376
1458.9099917,0.0,507449344,26169573376
1458.9254065,97.7,507449344,26169528320
1458.9465051,0.0,507449344,26169507840
1458.9717369,0.0,507449344,26169098240
1458.9876656,0.0,507449344,26169073664
1459.0037823,0.0,507449344,26169049088
1459.0196764,0.0,507449344,26169024512
1459.0348178,0.0,507449344,26168991744
1459.0507574,0.0,507449344,26168975360
1459.0662567,0.0,507449344,26168950784
1459.0812235,0.0,507449344,26169004032
1459.0958429,0.0,507449344,26168979456
1459.1542573,0.0,507449344,26169012224
1459.1752816,0.0,507449344,26168983552
1459.1903497,0.0,507449344,26168950784
1459.2062774,0.0,507449344,26168926208
