Time,CPU Usage (%),Memory Usage (MB),Free Memory (MB)
712.4153928,0.0,511684608,25659830272
712.4301176,0.0,511684608,25659826176
712.4454483,0.0,511684608,25660235776
712.4609575,0.0,511684608,25653579776
712.4765406,0.0,511684608,25653596160
712.4917792,0.0,511684608,25653608448
712.5067882,0.0,511684608,25653620736
712.5220404,0.0,511684608,25653620736
712.538259,0.0,511684608,25653633024
712.5538696,0.0,511684608,25653633024
712.5704105,0.0,511684608,25653633024
712.5858713,0.0,511684608,25653633024
712.6019847,0.0,511684608,25653633024
712.6180437,0.0,511684608,25653649408
712.6330205,0.0,511684608,25653649408
712.6485689,0.0,511684608,25653649408
712.6637704,0.0,511684608,25653915648
712.6795474,0.0,511684608,25653915648
712.6947273,0.0,511684608,25653915648
712.709913,0.0,511684608,25654292480
712.7251933,0.0,511684608,25654292480
712.7405782,0.0,511684608,25654292480
712.7559138,0.0,511684608,25654292480
712.7711901,0.0,511684608,25654292480
712.7877097,0.0,511684608,25654300672
712.8029541,0.0,511684608,25654300672
712.8177644,0.0,511684608,25654300672
712.8327474,0.0,511684608,25654300672
712.8487803,0.0,511684608,25654337536
712.8638891,0.0,511684608,25654341632
712.8796121,0.0,511684608,25654341632
712.8945975,0.0,511684608,25654341632
712.9101511,0.0,511684608,25654341632
712.9258876,0.0,511684608,25654341632
712.9411259,0.0,511684608,25654341632
712.9567665,0.0,511684608,25654349824
712.9715984,0.0,511684608,25647931392
712.9870942,0.0,511684608,25647931392
713.0028426,0.0,511684608,25647972352
713.0188977,0.0,511684608,25647972352
713.0349253,0.0,511684608,25647972352
713.0505398,0.0,511684608,25647972352
713.0665284,0.0,511684608,25647972352
713.0825081,0.0,511684608,25647972352
713.0980631,0.0,511684608,25647972352
713.1428283,0.0,511684608,25647972352
713.1708488,0.0,511684608,25647972352
713.1919808,0.0,511684608,25647972352
713.2070612,0.0,511684608,25647972352
713.222194,97.7,511684608,25647972352
713.2382142,0.0,511684608,25647972352
713.2542245,0.0,511684608,25647972352
713.2693623,0.0,511684608,25648193536
713.2849015,0.0,511684608,25648181248
713.3011597,0.0,511684608,25648181248
713.3167019,0.0,511684608,25648181248
713.332276,0.0,511684608,25648164864
713.3475904,0.0,511684608,25648201728
713.3626957,0.0,511684608,25648201728
713.3784025,0.0,511684608,25648201728
713.3933948,0.0,511684608,25648205824
713.4083691,0.0,511684608,25648205824
713.4246643,0.0,511684608,25648205824
713.4405474,0.0,511684608,25647042560
713.4567877,0.0,511684608,25648623616
713.471941,0.0,511684608,25648660480
713.4870091,0.0,511684608,25648660480
713.5019509,0.0,511684608,25648660480
713.5180124,0.0,511684608,25648660480
713.532772,0.0,511684608,25648746496
713.5482519,0.0,511684608,25648861184
713.563855,0.0,511684608,25645826048
713.5788624,0.0,511684608,25645842432
713.5948681,97.7,511684608,25641947136
713.6110778,0.0,511684608,25629376512
713.6269473,0.0,511684608,25633439744
713.6423122,0.0,511684608,25632825344
713.6582139,0.0,511684608,25642196992
713.6735214,0.0,511684608,25644216320
713.6894201,104.2,511684608,25650991104
713.7055054,0.0,511684608,25650995200
713.7214617,0.0,511684608,25647013888
713.7374889,0.0,511684608,25642778624
713.7522735,0.0,511684608,25642172416
713.7681202,0.0,511684608,25641238528
713.7841074,0.0,511684608,25640398848
713.8001019,0.0,511684608,25640353792
713.8161767,0.0,511684608,25640292352
713.8320701,0.0,511684608,25639030784
713.8480754,0.0,511684608,25641738240
713.862659,0.0,511684608,25642401792
713.8779183,0.0,511684608,25636188160
